id	date	type	header	text
1860-11-02_advert_8	1860-11-02	advert	For sale and Rent.	;;; Millinery--Fall trade.;;; --I desire to call attention to my removal from 242 Broad street, to 246,two doors west of my old stand, where I am prepared to exhibit a larger stock of Millinery Goods, of all kinds, and will continue to keep throughout the season Goods of the latest and most desirable styles.;;; Mrs. A. McCONNAL,;;;  se 22--2m* 246 Broad st.;;; For sale and Rent.;;; 
1860-11-02_advert_9	1860-11-02	advert	NO HEADER	;;; For Rent;;; --A House on 7th street, between Cary and Canal, suitable for a factory or work-shop.;;; Apply to;;; no 1--ts J. H. Poindexter.;;; 
1860-11-02_advert_10	1860-11-02	advert	NO HEADER	;;; A rare opportunity.--for Rent;;; --A most desirable House on West 17th street near Main, opposite the Old Market.;;; The House has nine rooms, besides store and cellar.;;; Gas all through the premises.;;; A first rate location for any business, particularly a restaurant and boarding-house.;;; Rent reasonable, and terms for possession moderate, and can be had immediately.;;; Apply to;;; oc 31--ts Jacob Ezekiel 41 Main st.;;; 
1860-11-02_advert_11	1860-11-02	advert	NO HEADER	";;; The valuable property at the Corner of Broad and Ninth streets, known as the ""Broad street Hotel,"" for sale.;;; --The above property is for sale, and will, if required, be divided.;;; It is fully regarded as among the most valuable real estate on Broad street. Liberal credits will be given, or, if preferred, City or State, or Bank Stocks will be taken in payment, at par.-- The lot has a front of 131 feet on Broad st, and a depth on 9th st. of 130 feet to a wide paved alley. --The property, in its present condition, pays a more than nett interest on $25,000. Apply to;;; oc 30--6t Goddin &amp; Apperson.;;; "
1860-11-02_advert_12	1860-11-02	advert	NO HEADER	";;; A beautiful Market Farm for Rent.;;; --On the 1st-day of January next, that beautiful market farm ""Sherwood"" will be for rent.;;; It lies between the Brooke turnpike and new road by the Fair Grounds, by each of which it is bounded; one mile and a quarter from the city, contains seventy-three acres. The accommodations upon it are sufficient for a small family.;;; It may be rented for one year or more.   R. B.  Haxall,  oc 29--ts Jas. Lyons.,;;; "
1860-11-02_advert_13	1860-11-02	advert	NO HEADER	;;; For Rent or Lease;;; --For a term of years, the very centrally located Lot on Marshall street, 76 feet front and about 140 feet deep, with an alley in common, on the north side of the same, from Marshall to Broad, and also an alley in common on the rear, through to College street. There is a small Brick House on the premises, next adjoining the Richmond Medical College.;;; For Rent.--Also, two or three good Rooms in the buildings corner Broad and 11th streets. These will be rented to professional or single gentlemen only, who can accommodate themselves as to their meals, &amp;c.;;; For sale--Two or three well-bred Native Cows, raised at Blandon Farm, about two miles west of this city.;;; Apply at the residence corner of Broad and 11th streets, to  au 22--2tawts P. M.  Tabb. Jr.;;; 
1860-11-02_advert_14	1860-11-02	advert	NO HEADER	;;; For Rent.;;; --On the first day of January next the Central Hotel will be for rent for one or more years, with all the Furniture in it. Apply to;;; oc 29--ts James Lyons.;;; 
1860-11-02_advert_15	1860-11-02	advert	NO HEADER	;;; Room for Rent.;;; --A large comfortable Room over my store, suitable for a doctor's office or lodging-room.;;; J. W. Frayser, Druggist, 17th st.,;;; oc 23--ts Near corner of Broad.;;; 
1860-11-02_advert_16	1860-11-02	advert	NO HEADER	;;; Room for Rent.;;; --The large and comfortable Room, lately occupied by the York River Railroad Company, over the store of the subscribers is now for rent.;;; P. Johnston &amp; Brother.;;; au 16--ts 115 Main street.;;; 
1860-11-02_advert_17	1860-11-02	advert	Music Teaching.	;;; For Rent;;; --The Basement corner 11th and Main streets. It is very desirable for a Billiard Room or Saloon.;;; Apply to;;; oc 22--ts Marcus Harris &amp; Bro.;;; Music Teaching.;;; 
1860-11-02_advert_18	1860-11-02	advert	NO HEADER	;;; Musical Accomplishments.;;; --Prof. C. T. DecŒNiel is now ready, and offers his professional services to such as may be anxious to obtain a complete and thorough course of Musical instruction, as pursued by all Collegiate Professors in Europe, on the Harp, Piano, Guitar, Organ, Singing, and in the Science and Art of Teaching Music.;;; For Card of Terms, Testimonials, &amp;c., apply to;;; Prof, DecŒNiel, at Mrs. P. Mayo's,  oc 26--2w* 5th st. bet. Clay and Leigh.;;; 
1860-11-02_advert_19	1860-11-02	advert	Watches, Jewelry, &amp;c.	";;; Mr. F. Nichols Crouch;;; --the Composer.;;; Lecturer and Singing Master, from England, Author of ""Kathleen Mavourneen"" and 2,000  Songs — late Musical Editor of Godey's Lady's  Book--  Respectfully announces to the musical community of Richmond that he will devote a few hours daily to pupils, intending to form their voices on the European schools.  Terms and Circulars to be had at the Music Stores.;;; oc 9--1m;;; Watches, Jewelry, &amp;c.;;; "
1860-11-02_advert_20	1860-11-02	advert	NO HEADER	;;; an Elegant and the largest assortment of Gold and Silver Watches and Jewelry ever offered in this city, wholesale and retail, at Lewis Hyman's, 26 Main street.;;; Gold, Silver and Steel Spectacles, Brazilian Pebble Glasses, to suit any sight, to be had at a reduced price from Lewis Hyman, 98 Main street.;;; Watches and Jewelry Repaired by skillful workmen at a low price by Lewis Hyman, 98 Main street. And the cheapest Watches and Jewelry in the State to be purchased at  se 4--3m Lewis Hyman's.;;; 
1860-11-02_advert_21	1860-11-02	advert	NO HEADER	;;; Charles LUMSDENis the man who repairs Watches, Jewelry, Clocks, Spectacles, &amp;c., in the best manner and at reasonable prices.;;; Watches and Clocks repaired and warranted.;;; Jewelry repaired in the best manner.;;; Spectacles fitted with new glasses and warranted to suit, at 96 Main street, Richmond.;;; 
1860-11-02_advert_22	1860-11-02	advert	Business Notices.	;;; improve your Sight. M. J. Franklin &amp; Co., Opticians, offer to the public their improved Crystal Periscopic Spectacles, for preserving and restoring the impaired vision to its prime vigor.;;; Business Notices.;;; 
1860-11-02_advert_23	1860-11-02	advert	NO HEADER	;;; Special notice.;;; --A regular monthly meeting of the Richmond Granite Stone Cutters' Association will be held at Schad's Hall, on Saturday Evening, Nov. 3d.;;; The roll will be called at half-past 7, and any member failing to answer to his name, will be fined.;;; no 1--2t* Lawrence MacCABEabe, Sec'y.;;; 
1860-11-02_advert_24	1860-11-02	advert	NO HEADER	;;; Notice.;;; --The next Annual Meeting of the Stockholders of the Richmond and York River Railroad Company will be held at the office of the Company, in the city of Richmond, on Wednesday, the 7th day of November next.;;; A. W. Morton, Treasurer.;;;  oc 20--3taw2w&amp;Nov5&amp;7;;; 
1860-11-02_advert_25	1860-11-02	advert	NO HEADER	;;; To Merchants.;;; --The advertiser is in want of permanent employment as Book-Keeper in some good house.;;; In the meanwhile, would like to accept an engagement to write up and adjust the books of any gentlemen who may need such service.;;; Refers to Messrs. Massie &amp; Pleasants, the Messrs.;;; Walker, tobacco merchants, and Messrs. Quaries &amp; Sons, Broad street.;;; oc 16--1m W. H. Mitchell.;;; 
1860-11-02_advert_26	1860-11-02	advert	NO HEADER	;;; the Annual Meeting of Stockholders of the White Sulphur Springs Company will take place at the Exchange Hotel, Richmond, Wednesday, 7th November, 1860.;;; oc 15--td E. Warren, Sec'y.;;; 
1860-11-02_advert_27	1860-11-02	advert	Professional Cards.	;;; for the Purpose of Facilitating the trade of this city, from and after this date, we, the undersigned, will require paper payable to the order of purchasers for all goods sold at auction on credit.;;; Edmond, Davenport &amp; Co.,  Crenshaw &amp; Co,  Dunlop, Moncure &amp; Co.,  Chas. T. Wortham &amp; Co.;;; Richmond, Va., October 11, 1860. oc 12--ts;;; Professional Cards.;;; 
1860-11-02_advert_28	1860-11-02	advert	NO HEADER	;;; Cropper &amp; Dunbar,;;; Attorneys at Law,;;;  Office No. 6 Law Building,;;; Corner of 12th and Franklin Sts., Richmond, Va.;;; oc 1--1m;;; 
1860-11-02_advert_29	1860-11-02	advert	C. G. Griswold. J. G. Griswold.Griswold &amp;Griswold,Attorneys at Law,Richmond, Va.,	;;; C. G. Griswold. J. G. Griswold.Griswold &amp;Griswold,Attorneys at Law,Richmond, Va.,;;; Will practice in all the Courts of the city of Richmond, and in the counties of Henrico and Hanover, and in the Circuit Courts of Essex and King and Queen counties.;;; Office on Ross street, two doors from Richmond House.;;; se 5--3m;;; 
1860-11-02_advert_30	1860-11-02	advert	A. Ascoli, M. D.,member of theNew York C. Of K.'s HomŒPATHICMedical Society.	;;; A. Ascoli, M. D.,member of theNew York C. Of K.'s HomŒPATHICMedical Society.;;; Office and Residence on Franklin st., corner of 4th,;;; Richmond, Va.;;;  Office hours till 11 A. M., and from 4 to 8 P. M.,;;; (Sundays excepted.) se 1--3m*;;; 
1860-11-02_advert_31	1860-11-02	advert	Shockoe Hill General Agency.G. W. H. Tyler,Office on Marshall, between Sixth and Seventh streets,	;;; Shockoe Hill General Agency.G. W. H. Tyler,Office on Marshall, between Sixth and Seventh streets,;;; Continues to Rent out Houses, Hire out Negroes, sell real estate, sell Negroes, and act as a General Agent.;;; He returns his thanks for the liberal patronage bestowed upon him for three years past.;;; se 3--6m;;; 
1860-11-02_advert_32	1860-11-02	advert	NO HEADER	;;; Cupping and Leeching.;;; --Mrs. Woolhouse, over Samuel Sutherland's Gun Store, 132 Main street, Richmond, will wait on all those requiring her services.;;; Constantly receiving, per steamers, fresh Leeches.;;; All orders for Leeches carefully packed and sent by Express to all parts of the State.;;; N. B.--A new style of Ladies' Bandages, that are much liked, made to order.;;; au 20--3m;;; 
1860-11-02_advert_33	1860-11-02	advert	Lawrence S. Marye,Attorney at Law,	;;; Lawrence S. Marye,Attorney at Law,;;; Practices in the Courts of the City of Richmond and the Counties of Henrico, Hanover and Caroline.;;; He is also Notary Public and Commissioner of the United States Court of Claims.;;; The partnership between Mr. Chastain White and himself being dissolved, his office is now on 11th street, just below Goddin's Hall.;;; fe 13--1y;;; 
1860-11-02_advert_34	1860-11-02	advert	NO HEADER	;;; Samuel T. Bayly.;;; Chastain White.Bayly &amp; White,Attorneys at Law,;;; Practice in all the Courts held in the city of Richmond, the counties of Hanover, Henrico, Caroline, Goochland and Chesterfield.;;; Samuel T. Bayly, Commissioner Of Deeds for all the States and Territories.;;; Office corner of 12th and Franklin streets, near the State Court-House.;;; jy 6 --ts;;; 
1860-11-02_advert_35	1860-11-02	advert	NO HEADER	;;; Dr. Z. S. McGRUDER, of Henrico, having taken an office on Franklin street, first house above Metropolitan Hall, tenders his professional services to the public.;;; jy 30--6m;;; 
1860-11-02_advert_36	1860-11-02	advert	John W. Green,Attorney at Law,	;;; John W. Green,Attorney at Law,;;; Will practice in the Courts of the city of Richmond and county of Henrico.;;; Strict attention will be given to all business entrusted to him.;;; Office, for the present, with his father, William Green, southwest corner Main and 7th streets.;;; je 27--6m;;; 
1860-11-02_advert_37	1860-11-02	advert	Henry Hudnall,Attorney at Lawand Notary public.	;;; Henry Hudnall,Attorney at Lawand Notary public.;;; Practices in all the Courts held in the city of Richmond.;;; Also, practices regularly in the County and Circuit Courts of Chesterfield.;;; As Notary, will take Depositions and Acknowledgments, Administer and Certify Oaths, and perform whatever other duties pertain to the office of Notary.;;; Office at the corner of Bank and 11th streets, just below the Custom-House.;;; ja 31--1y;;; 
1860-11-02_advert_38	1860-11-02	advert	NO HEADER	;;; Louis J. Bossieux,;;;  Manufacturer of Double Refined;;; Steam Candies,;;;  And Wholesale Dealer in;;; Domestic and Foreign Fruits,;;; French Candies, Cigars,;;; Tobacco, &amp;c., &amp;c.;;; the best Goods,;;; the cheapest Goods,;;; and;;; the largest stock,;;; Can always be found at the;;; Five-story Building,;;; No. 80 Main st., opposite Richardson &amp; Co.,;;; Richmond, Va.;;; 
1860-11-02_advert_39	1860-11-02	advert	NO HEADER	;;; Paraffine Candles.;;; --These Candles are made of Prepared Paraffine, a product from the distillation of coal, having the same chemical constituents as gas. They give a flame clearer and more brilliant; burn ten percent, longer; are more transparent and beautiful; produce a softer and more agreeable light than the beat wax or sperm, and being harder are particularly suit able for warm climates.;;; 50 cases of the above for sale by I. &amp; G. B. Davenport;;; 
1860-11-02_advert_40	1860-11-02	advert	NO HEADER	;;; Peruvian Syrup;;; --A permanent solution of Protoxide of iron.--The Protoxide of Iron is a most valuable form of iron for all diseases in which iron is necessary, but is very difficult to be maintained in that state.;;; In the Peruvian Syrup the difficulty has been overcome, and physicians, &amp;c, can rely on having the preparation in its most efficient form.;;; For sale by;;; A. Bodeker &amp; Co.,;;; Apothecaries, No. 10 Main street.;;; 
1860-11-02_advert_41	1860-11-02	advert	NO HEADER	;;; Prepare for Winter.;;; --Steel Fire Sets; Brass, Wire, Nursery and Pierced Fenders; Coal Hods; Coal Sifters; Foot Stoves; Plate Warmers; Buckwheat Cake Dishes; Grate Guards; with other useful and desirable goods for winter use, for sale by Thos. A. Bulkley &amp; Co,;;; 137 Main st.;;; 
1860-11-02_advert_42	1860-11-02	advert	NO HEADER	";;; Meade &amp; Baker's ""Elixir Calisaya Bark"" is made in the most careful manner, from the best species of Peruvian Bark,(that from which Quinine is made;) is very palatable, and highly recommended by our own physicians, for loss of appetite and to prevent a relapse after chills and bilious fevers.;;; Prepared only by;;; Meade &amp; Baker, Pharmaceutists,;;; 186 Main st., corner above Post Office.;;; "
1860-11-02_advert_43	1860-11-02	advert	NO HEADER	;;; Glycerine;;; --Honey and Poncine Soaps, Cold Cream. Otto Rose Lip Salve, Glycerine Lotion, Church's Lotion for the skin; also, Rowland's Kalydor, Bay Rum, Colognes.;;; Handkerchief Extracts, all odors, and many other indispensable Toilet Articles, in store, for sale by;;; P. Johnston  Bro. Druggists,;;; 
1860-11-02_advert_44	1860-11-02	advert	NO HEADER	;;; Fancy Cassimere Pants;;; --500 pair — Embracing every variety, style and quality.;;; French, English and American Cassimeres, in latest patterns, all qualities, fashionable cut, low prices; Black Cassimere Pants, single and double milled; Tricot Waved Face, French Twill, and plain, all prices.;;; 110 Main street.;;; Shafer, Halsey &amp; Co.;;; 
1860-11-02_advert_45	1860-11-02	advert	NO HEADER	;;; Extra quality Coal Oil and Burning Fluid.;;; Also, Cox's Gelatine; pure ground Pepper for family and Restaurant use; old Castile Soap; Gales' superior American Shaving Soap; Window Glass and Putty.;;; For sale by;;; L. Wagner, Druggist,;;; Corner 6th and Broad sts.;;; 
1860-11-02_advert_46	1860-11-02	advert	NO HEADER	;;; Dissecting Cases at Northern prices!;;; --Dissecting Cases at Northern Prices!!--Dissecting Cases at Northern Prices!!! --Medical Students invited to call and examine our assortment before purchasing.;;; Meade &amp; Baker, Pharmaceutists,;;; 186 Main st., corner above Post-Office.;;; 
1860-11-02_advert_47	1860-11-02	advert	NO HEADER	;;; Guns, Guns.;;; --A full assortment of double and single Guns, of this seasons' importation; very desirable patterns.;;; Fine English Bridles and superior hard Solder; Snaffle, Curb Bits and Stirrup irons; for sale by;;; Van-Lew, Taylor &amp; Co.,;;; No. 74 Main street.;;; 
1860-11-02_advert_48	1860-11-02	advert	NO HEADER	;;; Buffalo Tongues.;;; --Just received, a small lot of fine Buffalo Tongues; Smoked Salmon, very fine; Sugar- Cured Hams of fine quality and flavor; for sale by;;; Brooke Pleasants, Agent,;;; No. 2 Main street, corner 17th.;;; 
1860-11-02_advert_49	1860-11-02	advert	NO HEADER	;;; Look at this!;;; --2,000 yards more cheap Carpeting, opening this morning, only 20 cts. the yard, a first-rate article for chambers, &amp;c., beautiful fast colors.;;; Call soon and select before the prettiest are picked out. Only think, a large room 18 feet square can now be carpeted for $6.--Call soon at Ezekiel's Cheap Store,;;; 41 Main st., Mailert's Old Stand.;;; 
1860-11-02_advert_50	1860-11-02	advert	Richmond Dispatch.	;;; Paints, Oils, and Brushes;;; --White Lead; Lewis pure best White  Chrome, Green and yellow, dry and  oily Paris Green  Umber, burn  Linseed Oil,  and;;; Richmond Dispatch.;;; Friday Morning..........nov. 2, 1860.;;; 
1860-11-02_article_51	1860-11-02	article	Tragic affair in Boston.a young lady shot by her Lover.	;;; Tragic affair in Boston.a young lady shot by her Lover.;;; A tragic affair occurred in Boston on Tuesday, the chief actor being Jos. G. Hernandez, recently of Savannah, Ga., but for some time a storekeeper in Boston, and the victim was Miss Fanny May, a young lady of seventeen, whom he had met by appointment at a shoe store in Hanover street. The Herald says:;;; Miss May was the first to arrive at the store, and she was sitting at a desk in the rear part of the store, looking over some papers and doing some figuring.;;; Hernandez entered the store and was observed by one of the parties in the store to be talking with Miss May, and the next thing that was noticed was the report of a pistol, and Miss May was heard to scream and then to stagger back and fall to the floor.;;; After regarding her for a moment, Hernandez started to leave, but after taking a few steps he took a paper from his vest pocket, and swallowing the contents, threw the paper into the stove.;;; He then again cocked his pistol, which he had all along held in his hand, and placing the muzzle to his left side, just under the breast, he fired and fell.;;; At this time the young man in the store had in a measure recovered from the fright and agitation into which the shocking tragedy had thrown him, and he called lustily for assistance, which was soon at hand.;;; The scene in the store at the time was most tragic.;;; The attendant was imploring assistance with horrified eagerness, while on the floor, weltering in their blood, lay the bodies of the apparently murdered woman and her murderer.;;; Miss May was lifted into a chair, and it soon appeared that her hurts were not so serious as were feared.;;; The ball had struck on her forehead, and, glancing off, had made but a flesh wound, from which she will recover.;;; She was taken to the home of her relatives in a carriage.;;; Mr. Hernandez, when raised, was bleeding very freely, and was taken to his residence at No. 32 Leverett street, where the doctors expect he will soon breathe his last.;;; The wound made by the pistol ball is in the lower part of the abdomen, on the left side, and it is not believed that this alone will prove fatal.;;; The physicians fear, however, that the poison may have a fatal effect.;;; It has been ascertained that he took a dose of poison, and that the drug was arsenic.--After taking a small quantity, he threw the remainder, with the paper, into the stove.;;; A portion of this has been saved.;;; Mr. Hernandez states himself that he took the arsenic, and that he purchased it in Fall River.;;; It appears that four shots were fired, the first of which was directed to Miss May. He fired two across the room in rather a promiscuous manner, and the fourth he discharged with suicidal intentions.;;; Miss May is a second cousin of the wife of Mr. Hernandez, and for some years past has been befriended by her, and it was by her instigation that Fanny was employed by her husband to aid and assist him in his business.;;; For the term of two years past, Mrs. Hernandez states that she has been well aware of an improper intimacy existing between Miss May and her husband, and though as a wife she has felt justly indignant and hurt at this state of facts, still she contented herself with earnestly remonstrating with her husband, and discharging Fanny from his employ, which discharge she paid no heed to, nor did Mr. Hernandez insist on the discharge.;;; Thus matters have continued along until very recently, when Miss Fanny received the addresses of a young man in Lawrence, and became desirous of breaking her connection with her former employer, after having, as Mrs. Hernandez says, been the means of almost ruining him in a financial point of view.;;; The result of all this has been the terrible attempt at life which we have already detailed.;;; Its cause is most immediately explained in his own language just before the attempted commission of the dreadful tragedy.;;; It is stated in the following:;;;   Dear Wife:;;; --Forgive me for what I do.--Live for your children.;;; I have been as man and wife for two years with Fanny May. She has been the cause of this.;;; If Mr. Hall had not interfered this would not have happened.;;; May God bless you, my poor children.;;; I cannot live long.;;; I have been ruined in business by Fanny May. You will find some friends left when I am gone.;;; You need not be ashamed of what I have done.;;; Those who have ruined me will have to go with me.;;; Friend Slater, see me decently buried.;;; I am not afraid to meet my God.;;; Keep me as long as possible, and bury May and I.;;; Good  bye, Joseph.;;; Boston, Oct. 30th, 1860.;;; He was a middle-aged man, of a dark complexion, and was well known on Hanover st., as a dealer in fancy goods, and an active man. He had just concluded a purchase of a bill of goods, at a fancy goods house a few doors above the scene of the tragedy, and we do not learn that at this time he showed any signs of excitement or insanity, or that he appeared any other way than in his usual manner.;;; 
1860-11-02_article_52	1860-11-02	article	NO HEADER	;;; The Subtlety of Poisons.;;; --At a recent discussion before the Society of Arts, in London, on the detection of arsenical poisoning, Dr. Letheby traced the progress of toxicological research from the trial of Donald, in 1815, up to the present time.;;; A little while before that period, ten grains of arsenic were required to make a metallic test satisfactory in a court of law. Afterwards, Dr. Black improved the process till he could detect the poison if he had one grain to operate upon.;;; It was then thought a marvel of toxicological skill when Dr. Christison said he only required the 16th of a grain; but now we can trace the presence of the 250,000,000th of a grain of arsenic!;;; It is to be feared that the detection of this particular poison has reached an almost dangerous degree of delicacy, and extreme caution is necessary in examination for its criminal administration.;;; We live surrounded by means of unconsciously absorbing traces of arsenic; we breathe arsenical dust from the green wall papers of our rooms; the confectioners supply it wholesale in their cake ornaments and sweetmeats; the very drugs prescribed for our relief are tainted with arsenic; nay, more, even our vegetable food, as Professor Davy has lately pointed out, may be contaminated with arsenic; and there is probably no drinking water containing iron without a trace of arsenic as well.;;; The poison may thus be stored up in the system till, in the course of years, the amount becomes appreciable.;;; 
1860-11-02_article_53	1860-11-02	article	NO HEADER	;;; A thriving Swedish colony.;;; --At Bishop's Hill, in Henry county, Illinois, is a colony of persons from Sweden now numbering 7,000 souls.;;; At present it is a communist affair.--The domain of the colony embraces 12,000 acres, about 9,000 of which are under cultivation.;;; To men who are accustomed to farming on a small scale, the operations of the Colonies seem to be immense.;;; Broom corn is a speciality with them, and they have now about 3,000 acres under cultivation.;;; The crop averages about a ton to four acres, and the price about $100 per ton; upon which estimate this year's crop will be worth about $75,000. The colonists usually manufacture about 5,000 dozen brooms annually, and the balance of the crop is sold at the East.;;; Of other crops, they have now on the ground about 2,000 acres of wheat; 2,000 of corn; say 2,000 of various other crops, such as sugar cane, potatoes, etc., and 1,000 acres of grass, Hungarian and timothy.;;; The whole estate is in admirable condition, showing unwearied care and excellent judgment on the part of the managers.;;; The stock of the domain is large, and the barns and sheds for cattle and broom corn are of mammoth proportions.;;; 
1860-11-02_article_54	1860-11-02	article	NO HEADER	";;; Garibaldi as a Cook.;;; --On the march up from Raggio, Garibaldi and his staff had contrived, after many hours' fasting, to procure a large joint of beef; this they proceeded to roast, the Dictator himself undertaking to turn an extemporary spit, (a ramrod,) while the others prepared the rest of the dinner.--One staff-officer in spurs, and wearing a heavy cavalry sword, was mildly cutting up tomatoes and onions, while a priest, of goodly presence, was mixing something in a tin pot; suddenly the holy man looked up from his labor of love and saw the meat burning, while Garibaldi, in deep thought, was walking some distance off. An aid-de-camp was appointed to the spit, but the mischief was done, and when the reverend father had ""blessed the meat, "" he turned to the Dictator, and said, sternly, ""General, the man who deserts his post in war time--"" ""Should be shot,"" interrupted the self-convicted Dictator.-- Letter in Daily Telegraph.;;; "
1860-11-02_article_55	1860-11-02	article	NO HEADER	";;; The White man under.;;; --The negro Wide-awake turned out in procession in Boston, on Thursday night, in honor of the Republican M. C. Burlingame.;;; But there was a screw loose.;;; The negroes, naturally enough, insisted upon being placed at the head of the column, but it seems that this was denied, and the result was, that the negroes in great indignation wheeled out of the line, and, says the ""Courier,"";;; ""The stately air with which their leader, a portly negro, gathered his cloak about him and waved his baton as he shouted 'Forward dark and led the way down Green street, while his white brethren pursued their route down Cambridge street, was truly sublime.--The crowd were intensely delighted at the darkies' pluck and cheered them on justly,"";;; "
1860-11-02_article_56	1860-11-02	article	NO HEADER	;;; The ladies of the Methodist Church at Farmville, Va, raised $300 from a fair last week.;;; 
1860-11-02_article_57	1860-11-02	article	NO HEADER	";;; Horrible suicide;;; --A Man Burns Himself to Death.--The suicide of James Black, an innkeeper at New Berwick, Canada, by burning, has been mentioned.;;; The Journal gives the particulars of this terrible case of self-destruction:;;; Black had kept a tavern for some twenty years in Puslinch; about a year ago, in one of his fits of the ""blues,"" he beat his wife till her life was despaired of, but, through great care, she recovered.;;; He rented the tavern and removed to Mount Forest and started in business as a butcher, which did not prosper with him. A few months ago he removed to Clinton, on the line of the Buffalo and Huron railway, where his family are at present.;;; He came here on Saturday week, and at first appeared very unsettled, and told some of his acquaintances that this would be the last time they would meet — they had better shake hands.;;; The week passed on till Saturday morning, when he was noticed going into a field where some boys were burning brush, and sat down on the burning pile till all his clothes were burned off him. The boys gave the alarm, when two persons came and dragged him off, but he still persisted in going on. They tried to take him off a second time, but he threatened them, when one ran for assistance, and with some others, got him off, but he still wanted to remain on, saying that was his doom.;;; He was then entirely roasted, not a particle of clothing remaining on him. He bore it all without any signs of torture, and lingered on for about eight hours, when death came to his relief.;;; "
1860-11-02_article_58	1860-11-02	article	NO HEADER	;;; Attempt of a young lady to Commit suicide;;; --She is made very Sick, but does not Die.--In one of our most flourishing suburban villages, a young man has recently established himself in the apothecary business, with a good degree of success.;;; A short time since, a daughter of one of the most prominent citizens of the place called upon him, and said she wanted to buy some strychnine.;;; He looked at her, and noticing marks of confusion in her countenance, had a vague suspicion of something wrong.;;; He accordingly answered by an evasive question, as to whether she knew that apothecaries were not allowed to sell poison, telling her that if she would bring the prescription of a physician it would be all right.;;; She answered, with a smile, that she only wanted to kill a cat; that she was somewhat attached to the animal, hated to kill it, and therefore would like something that would cause as little pain as possible, but would be sure death.;;; The apothecary did not like to offend the young lady, but still had his suspicions.;;; He accordingly mixed a preparation and gave it to her. As he suspected, she went home, took it, was very sick, and finally, calling her father, told him she was tired of this world, had taken strychnine, and had only a few minutes to live.;;; The father, after much persuasion, obtained the name of the apothecary and rushed to him. The latter received him without emotion, and in response to the anxious parent's inquiries, told him the circumstances, and explained that he had given her a dose which would only produce a very nauseating, and perhaps beneficial effect.;;; This proved true, the young lady, who was only about 17 years of age, being made very sick, and now having recovered entirely.--;;; 
1860-11-02_article_59	1860-11-02	article	NO HEADER	;;; Murder by Indians.;;; --Letters received at Washington from Platte county, Nebraska, give an account of the murder of a white man and boy by the Onepapa and Black Feet Sioux of the Missouri.;;; It appears that some four or five soldiers, who had been discharged from Camp Floyd, N. T., were traveling to the States, and on the evening of the 4th they were accosted by three Indians, who shook hands with them and appeared quite friendly.;;; After riding in company for a short time, the Indians rode ahead and disappeared.;;; When the white men approached the bluffs, near the Platte, they saw the Indians partly concealed, in the attitude of firing upon them.;;; They attempted to escape, but unfortunately were so near them that one of the white men was pierced with two arrows, and the horse of the other was wounded.;;; The Indians subsequently retreated a short distance, at the approach of other white men; but afterwards returned and captured the horses and baggage of these two men. The wounded man survived but twenty-four hours after receiving the wound.;;; The next day the war party of these same Indians murdered a boy of Louis Ganards, at the Mormon Crossing of the North Platte, thirty miles above this post, and stole four horses at the North Platte Bridge, five miles below the Mormon Crossing.;;; The murdered boy was at the time holding horses for his father.;;; 
1860-11-02_article_60	1860-11-02	article	NO HEADER	;;; Financial affairs.;;; --We copy the following facts from the New York Commercial of Tuesday evening:;;; The bank statement this week, for the first time since the close of August, shows an increase in the discount line, and as those who are so ready to attribute all the recent fluctuations in stock matters to political causes have cited the contraction of the bank loans for the last few weeks, as connected with a rising specie average, in proof of a want of confidence on the part of bank managers in the existing state of affairs, we presume that they will be ready to hail the important increase of a million and a half shown by the foregoing statement as a harbinger of returning confidence, more especially as it has occurred during a week that stocks have been declining at the rate of two or three per cent. a day.;;; The specie average has increased nearly seven hundred thousand dollars, in the face of a drain of more than a quarter million by the sub-treasury during the week, and an excess of about one hundred thousand dollars in foreign exports, beyond the receipts from California, thus showing that the domestic exchanges must rule strongly in favor of the city, and demonstrating upon what want of foundation in facts rest the arguments of those who are predicting danger to the banks, from the drawing down of balances by their Southern customers.;;; The deposits have accumulated a little in advance of the amount disbursed in loans, while there has been a small decrease in the circulation.;;; The number of banks which increased their loans during the week is thirty-one, and their specie twenty-eight.;;; The percentage of specie to circulation and deposits is 26 15 per cent., being an increase of 0.38 per cent. since last week.;;; 
1860-11-02_article_61	1860-11-02	article	NO HEADER	;;; Financial Commotion.;;; --There was some commotion in the city yesterday, in business and monetary circles, on account of the announcement in the morning of the suspension of the banking house known by the title of Josiah Lee &amp; Co., situated on the northeast corner of Baltimore and Calvert streets.;;; The house remained closed after the usual hour of opening such institutions, and the news soon spread, occasioning much comment and surprise.;;; During the morning depositors and others gathered in the bank, and various statements were afloat as to large individual losses by the suspension.;;; It was known also that the bankers, Appleton &amp; Co., had suspended, but no considerable depositors appeared to be involved in that.;;; The house of Josiah Lee &amp; Co., though an old one, is composed now of entirely different parties from those originally comprised in the title of the firm.;;; The present members are Messrs. Jerard and George Philip Gover, who, with Mr. George S. Reese, (not long since withdrawn,) succeeded the late James H. Carter and Wm. F. Dalrymple two or three years ago. The original founders of the house were Messrs. Lee &amp; Johnson.--Balt. Sun.;;; 
